redirect_type,old_path,new_slug,redirect_target,redirect_rule,notes,old_url
PATTERN,user-guide/rule-engine-2-0/nodes/action/delay,reference/rule-engine/nodes/action/delay,/docs/reference/rule-engine/nodes/action/delay/,/docs/user-guide/rule-engine-2-0/nodes/action/delay/ /docs/reference/rule-engine/nodes/action/delay/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/delay/
PATTERN,user-guide/rule-engine-2-0/nodes/action/delete-attributes,reference/rule-engine/nodes/action/delete-attributes,/docs/reference/rule-engine/nodes/action/delete-attributes/,/docs/user-guide/rule-engine-2-0/nodes/action/delete-attributes/ /docs/reference/rule-engine/nodes/action/delete-attributes/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/delete-attributes/
PATTERN,user-guide/rule-engine-2-0/nodes/action/delete-relation,reference/rule-engine/nodes/action/delete-relation,/docs/reference/rule-engine/nodes/action/delete-relation/,/docs/user-guide/rule-engine-2-0/nodes/action/delete-relation/ /docs/reference/rule-engine/nodes/action/delete-relation/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/delete-relation/
PATTERN,user-guide/rule-engine-2-0/nodes/action/device-profile,reference/rule-engine/nodes/action/device-profile,/docs/reference/rule-engine/nodes/action/device-profile/,/docs/user-guide/rule-engine-2-0/nodes/action/device-profile/ /docs/reference/rule-engine/nodes/action/device-profile/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/device-profile/
PATTERN,user-guide/rule-engine-2-0/nodes/action/device-state,reference/rule-engine/nodes/action/device-state,/docs/reference/rule-engine/nodes/action/device-state/,/docs/user-guide/rule-engine-2-0/nodes/action/device-state/ /docs/reference/rule-engine/nodes/action/device-state/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/device-state/
PATTERN,user-guide/rule-engine-2-0/nodes/action/generate-dashboard-report,reference/rule-engine/nodes/action/generate-dashboard-report,/docs/reference/rule-engine/nodes/action/generate-dashboard-report/,/docs/user-guide/rule-engine-2-0/nodes/action/generate-dashboard-report/ /docs/reference/rule-engine/nodes/action/generate-dashboard-report/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/generate-dashboard-report/
PATTERN,user-guide/rule-engine-2-0/nodes/action/generate-report,reference/rule-engine/nodes/action/generate-report,/docs/reference/rule-engine/nodes/action/generate-report/,/docs/user-guide/rule-engine-2-0/nodes/action/generate-report/ /docs/reference/rule-engine/nodes/action/generate-report/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/generate-report/
PATTERN,user-guide/rule-engine-2-0/nodes/action/generator,reference/rule-engine/nodes/action/generator,/docs/reference/rule-engine/nodes/action/generator/,/docs/user-guide/rule-engine-2-0/nodes/action/generator/ /docs/reference/rule-engine/nodes/action/generator/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/generator/
PATTERN,user-guide/rule-engine-2-0/nodes/action/gps-geofencing-events,reference/rule-engine/nodes/action/gps-geofencing-events,/docs/reference/rule-engine/nodes/action/gps-geofencing-events/,/docs/user-guide/rule-engine-2-0/nodes/action/gps-geofencing-events/ /docs/reference/rule-engine/nodes/action/gps-geofencing-events/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/gps-geofencing-events/
PATTERN,user-guide/rule-engine-2-0/nodes/action/integration-downlink,reference/rule-engine/nodes/action/integration-downlink,/docs/reference/rule-engine/nodes/action/integration-downlink/,/docs/user-guide/rule-engine-2-0/nodes/action/integration-downlink/ /docs/reference/rule-engine/nodes/action/integration-downlink/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/integration-downlink/
PATTERN,user-guide/rule-engine-2-0/nodes/action/log,reference/rule-engine/nodes/action/log,/docs/reference/rule-engine/nodes/action/log/,/docs/user-guide/rule-engine-2-0/nodes/action/log/ /docs/reference/rule-engine/nodes/action/log/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/log/
PATTERN,user-guide/rule-engine-2-0/nodes/action/math-function,reference/rule-engine/nodes/action/math-function,/docs/reference/rule-engine/nodes/action/math-function/,/docs/user-guide/rule-engine-2-0/nodes/action/math-function/ /docs/reference/rule-engine/nodes/action/math-function/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/math-function/
PATTERN,user-guide/rule-engine-2-0/nodes/action/message-count,reference/rule-engine/nodes/action/message-count,/docs/reference/rule-engine/nodes/action/message-count/,/docs/user-guide/rule-engine-2-0/nodes/action/message-count/ /docs/reference/rule-engine/nodes/action/message-count/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/message-count/
PATTERN,user-guide/rule-engine-2-0/nodes/action/push-to-cloud,reference/rule-engine/nodes/action/push-to-cloud,/docs/reference/rule-engine/nodes/action/push-to-cloud/,/docs/user-guide/rule-engine-2-0/nodes/action/push-to-cloud/ /docs/reference/rule-engine/nodes/action/push-to-cloud/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/push-to-cloud/
PATTERN,user-guide/rule-engine-2-0/nodes/action/push-to-edge,reference/rule-engine/nodes/action/push-to-edge,/docs/reference/rule-engine/nodes/action/push-to-edge/,/docs/user-guide/rule-engine-2-0/nodes/action/push-to-edge/ /docs/reference/rule-engine/nodes/action/push-to-edge/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/push-to-edge/
PATTERN,user-guide/rule-engine-2-0/nodes/action/remove-from-group,reference/rule-engine/nodes/action/remove-from-group,/docs/reference/rule-engine/nodes/action/remove-from-group/,/docs/user-guide/rule-engine-2-0/nodes/action/remove-from-group/ /docs/reference/rule-engine/nodes/action/remove-from-group/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/remove-from-group/
PATTERN,user-guide/rule-engine-2-0/nodes/action/rest-call-reply,reference/rule-engine/nodes/action/rest-call-reply,/docs/reference/rule-engine/nodes/action/rest-call-reply/,/docs/user-guide/rule-engine-2-0/nodes/action/rest-call-reply/ /docs/reference/rule-engine/nodes/action/rest-call-reply/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/rest-call-reply/
PATTERN,user-guide/rule-engine-2-0/nodes/action/rpc-call-reply,reference/rule-engine/nodes/action/rpc-call-reply,/docs/reference/rule-engine/nodes/action/rpc-call-reply/,/docs/user-guide/rule-engine-2-0/nodes/action/rpc-call-reply/ /docs/reference/rule-engine/nodes/action/rpc-call-reply/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/rpc-call-reply/
PATTERN,user-guide/rule-engine-2-0/nodes/action/rpc-call-request,reference/rule-engine/nodes/action/rpc-call-request,/docs/reference/rule-engine/nodes/action/rpc-call-request/,/docs/user-guide/rule-engine-2-0/nodes/action/rpc-call-request/ /docs/reference/rule-engine/nodes/action/rpc-call-request/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/rpc-call-request/
PATTERN,user-guide/rule-engine-2-0/nodes/action/save-attributes,reference/rule-engine/nodes/action/save-attributes,/docs/reference/rule-engine/nodes/action/save-attributes/,/docs/user-guide/rule-engine-2-0/nodes/action/save-attributes/ /docs/reference/rule-engine/nodes/action/save-attributes/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/save-attributes/
PATTERN,user-guide/rule-engine-2-0/nodes/action/save-timeseries,reference/rule-engine/nodes/action/save-timeseries,/docs/reference/rule-engine/nodes/action/save-timeseries/,/docs/user-guide/rule-engine-2-0/nodes/action/save-timeseries/ /docs/reference/rule-engine/nodes/action/save-timeseries/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/save-timeseries/
PATTERN,user-guide/rule-engine-2-0/nodes/action/save-to-custom-table,reference/rule-engine/nodes/action/save-to-custom-table,/docs/reference/rule-engine/nodes/action/save-to-custom-table/,/docs/user-guide/rule-engine-2-0/nodes/action/save-to-custom-table/ /docs/reference/rule-engine/nodes/action/save-to-custom-table/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/save-to-custom-table/
PATTERN,user-guide/rule-engine-2-0/nodes/action/unassign-from-customer,reference/rule-engine/nodes/action/unassign-from-customer,/docs/reference/rule-engine/nodes/action/unassign-from-customer/,/docs/user-guide/rule-engine-2-0/nodes/action/unassign-from-customer/ /docs/reference/rule-engine/nodes/action/unassign-from-customer/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/action/unassign-from-customer/
PATTERN,user-guide/rule-engine-2-0/nodes/analytics/aggregate-latest,reference/rule-engine/nodes/analytics/aggregate-latest,/docs/reference/rule-engine/nodes/analytics/aggregate-latest/,/docs/user-guide/rule-engine-2-0/nodes/analytics/aggregate-latest/ /docs/reference/rule-engine/nodes/analytics/aggregate-latest/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/analytics/aggregate-latest/
PATTERN,user-guide/rule-engine-2-0/nodes/analytics/aggregate-stream,reference/rule-engine/nodes/analytics/aggregate-stream,/docs/reference/rule-engine/nodes/analytics/aggregate-stream/,/docs/user-guide/rule-engine-2-0/nodes/analytics/aggregate-stream/ /docs/reference/rule-engine/nodes/analytics/aggregate-stream/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/analytics/aggregate-stream/
PATTERN,user-guide/rule-engine-2-0/nodes/analytics/alarms-count,reference/rule-engine/nodes/analytics/alarms-count,/docs/reference/rule-engine/nodes/analytics/alarms-count/,/docs/user-guide/rule-engine-2-0/nodes/analytics/alarms-count/ /docs/reference/rule-engine/nodes/analytics/alarms-count/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/analytics/alarms-count/
PATTERN,user-guide/rule-engine-2-0/nodes/enrichment/calculate-delta,reference/rule-engine/nodes/enrichment/calculate-delta,/docs/reference/rule-engine/nodes/enrichment/calculate-delta/,/docs/user-guide/rule-engine-2-0/nodes/enrichment/calculate-delta/ /docs/reference/rule-engine/nodes/enrichment/calculate-delta/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/enrichment/calculate-delta/
PATTERN,user-guide/rule-engine-2-0/nodes/enrichment/customer-attributes,reference/rule-engine/nodes/enrichment/customer-attributes,/docs/reference/rule-engine/nodes/enrichment/customer-attributes/,/docs/user-guide/rule-engine-2-0/nodes/enrichment/customer-attributes/ /docs/reference/rule-engine/nodes/enrichment/customer-attributes/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/enrichment/customer-attributes/
PATTERN,user-guide/rule-engine-2-0/nodes/enrichment/customer-details,reference/rule-engine/nodes/enrichment/customer-details,/docs/reference/rule-engine/nodes/enrichment/customer-details/,/docs/user-guide/rule-engine-2-0/nodes/enrichment/customer-details/ /docs/reference/rule-engine/nodes/enrichment/customer-details/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/enrichment/customer-details/
PATTERN,user-guide/rule-engine-2-0/nodes/enrichment/fetch-device-credentials,reference/rule-engine/nodes/enrichment/fetch-device-credentials,/docs/reference/rule-engine/nodes/enrichment/fetch-device-credentials/,/docs/user-guide/rule-engine-2-0/nodes/enrichment/fetch-device-credentials/ /docs/reference/rule-engine/nodes/enrichment/fetch-device-credentials/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/enrichment/fetch-device-credentials/
PATTERN,user-guide/rule-engine-2-0/nodes/enrichment/originator-attributes,reference/rule-engine/nodes/enrichment/originator-attributes,/docs/reference/rule-engine/nodes/enrichment/originator-attributes/,/docs/user-guide/rule-engine-2-0/nodes/enrichment/originator-attributes/ /docs/reference/rule-engine/nodes/enrichment/originator-attributes/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/enrichment/originator-attributes/
PATTERN,user-guide/rule-engine-2-0/nodes/enrichment/originator-fields,reference/rule-engine/nodes/enrichment/originator-fields,/docs/reference/rule-engine/nodes/enrichment/originator-fields/,/docs/user-guide/rule-engine-2-0/nodes/enrichment/originator-fields/ /docs/reference/rule-engine/nodes/enrichment/originator-fields/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/enrichment/originator-fields/
PATTERN,user-guide/rule-engine-2-0/nodes/enrichment/originator-telemetry,reference/rule-engine/nodes/enrichment/originator-telemetry,/docs/reference/rule-engine/nodes/enrichment/originator-telemetry/,/docs/user-guide/rule-engine-2-0/nodes/enrichment/originator-telemetry/ /docs/reference/rule-engine/nodes/enrichment/originator-telemetry/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/enrichment/originator-telemetry/
PATTERN,user-guide/rule-engine-2-0/nodes/enrichment/related-device-attributes,reference/rule-engine/nodes/enrichment/related-device-attributes,/docs/reference/rule-engine/nodes/enrichment/related-device-attributes/,/docs/user-guide/rule-engine-2-0/nodes/enrichment/related-device-attributes/ /docs/reference/rule-engine/nodes/enrichment/related-device-attributes/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/enrichment/related-device-attributes/
PATTERN,user-guide/rule-engine-2-0/nodes/enrichment/related-entity-data,reference/rule-engine/nodes/enrichment/related-entity-data,/docs/reference/rule-engine/nodes/enrichment/related-entity-data/,/docs/user-guide/rule-engine-2-0/nodes/enrichment/related-entity-data/ /docs/reference/rule-engine/nodes/enrichment/related-entity-data/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/enrichment/related-entity-data/
PATTERN,user-guide/rule-engine-2-0/nodes/enrichment/tenant-attributes,reference/rule-engine/nodes/enrichment/tenant-attributes,/docs/reference/rule-engine/nodes/enrichment/tenant-attributes/,/docs/user-guide/rule-engine-2-0/nodes/enrichment/tenant-attributes/ /docs/reference/rule-engine/nodes/enrichment/tenant-attributes/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/enrichment/tenant-attributes/
PATTERN,user-guide/rule-engine-2-0/nodes/enrichment/tenant-details,reference/rule-engine/nodes/enrichment/tenant-details,/docs/reference/rule-engine/nodes/enrichment/tenant-details/,/docs/user-guide/rule-engine-2-0/nodes/enrichment/tenant-details/ /docs/reference/rule-engine/nodes/enrichment/tenant-details/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/enrichment/tenant-details/
PATTERN,user-guide/rule-engine-2-0/nodes/external/ai-request,reference/rule-engine/nodes/external/ai-request,/docs/reference/rule-engine/nodes/external/ai-request/,/docs/user-guide/rule-engine-2-0/nodes/external/ai-request/ /docs/reference/rule-engine/nodes/external/ai-request/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/external/ai-request/
PATTERN,user-guide/rule-engine-2-0/nodes/external/aws-lambda,reference/rule-engine/nodes/external/aws-lambda,/docs/reference/rule-engine/nodes/external/aws-lambda/,/docs/user-guide/rule-engine-2-0/nodes/external/aws-lambda/ /docs/reference/rule-engine/nodes/external/aws-lambda/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/external/aws-lambda/
PATTERN,user-guide/rule-engine-2-0/nodes/external/aws-sns,reference/rule-engine/nodes/external/aws-sns,/docs/reference/rule-engine/nodes/external/aws-sns/,/docs/user-guide/rule-engine-2-0/nodes/external/aws-sns/ /docs/reference/rule-engine/nodes/external/aws-sns/ 301,,https://thingsboard.io/docs/user-guide/rule-engine-2-0/nodes/external/aws-sns/
